number,value,state,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma
0,0.8249010338919713,TrialState.COMPLETE,1494,7,0.0665554990692392,0.8500541646191411,0.7461359512512806,13,0.30270685875343273,2.1907761821454515e-05,5.836995232620815
1,0.7963557461996923,TrialState.COMPLETE,1815,10,0.1489004515657143,0.9459613334902355,0.8411678281494344,10,7.303472051302001e-06,0.0005230225446405564,4.83016365779092
2,0.8731381227680814,TrialState.COMPLETE,1555,4,0.13861847278817613,0.9099900563966282,0.586702359826477,19,1.1448902507593337e-07,0.00038637153795974613,7.389744826215288
3,0.8343616713214518,TrialState.COMPLETE,1209,5,0.0808529299999383,0.6680708978754664,0.6393168264708473,2,0.3844338924906321,0.6194463204383417,0.38773599473372555
4,0.8740637949481321,TrialState.COMPLETE,1999,2,0.02195594486812508,0.5153311305378878,0.9266938206560006,19,0.034107309187850786,3.9737110633404635e-05,0.31734326131381607
5,0.8262429713376618,TrialState.COMPLETE,1281,8,0.015220503555079002,0.9458616237498025,0.5003879590913364,6,9.0838427761238e-05,0.0014122732041466294,2.379098322097529
6,0.8773332703180252,TrialState.COMPLETE,1434,5,0.1859748456125004,0.6208711239193703,0.7630326549618269,15,7.18709437925956e-08,0.0001829553605602665,9.543793431152862
7,0.871118789524135,TrialState.COMPLETE,393,2,0.028757906582797744,0.5933157962100286,0.6284410511855381,6,8.452086502439076e-08,1.1251284380235471e-07,9.104748126668534
8,0.8288482640689986,TrialState.COMPLETE,534,6,0.02744854541077677,0.7958180653890494,0.8985619173869341,20,6.058652180665018e-08,0.004323204587633813,4.411689152121197
9,0.8602995501572283,TrialState.COMPLETE,985,3,0.1664178143846801,0.5312582139294951,0.5850992545483756,19,4.9148697889729256e-08,2.980547713808893e-08,7.646623584955499
10,0.8554714280751251,TrialState.COMPLETE,1960,10,0.008245475846949806,0.7435405276242295,0.9980934844232562,11,0.00010220791024490996,53.98045893924102,3.3524980469734533
11,0.8430105474593563,TrialState.COMPLETE,1686,10,0.05488150908927386,0.9996976691876355,0.7837763670413419,12,9.949853230905333,3.497746882309196e-06,5.49130315775603
12,0.8485250432240253,TrialState.COMPLETE,1760,8,0.06950284875274512,0.8522416916938788,0.7734189152203357,11,0.000170921443154167,0.0529035075261929,6.207287942461558
13,0.8341828131348149,TrialState.COMPLETE,853,8,0.09860295634476254,0.8596497265050372,0.8401099524300895,15,0.004466007732225444,2.09660079934163e-06,4.911039193373218
14,0.8527857091439809,TrialState.COMPLETE,1652,7,0.04912891451037994,0.751695110256399,0.7053337800308305,8,3.7671468818590532e-06,6.740495296166839e-06,3.2867476746127164
15,0.8137514165685396,TrialState.COMPLETE,1386,9,0.043503242149719755,0.9952329206167119,0.8612059463655876,15,2.7677683243715517e-06,0.049194442501251955,7.352976796184896
16,0.8086385812039888,TrialState.COMPLETE,1080,9,0.007210419795697664,0.9990329354283929,0.857106172984259,16,4.151790617055015e-06,0.612399465535176,7.424865065306537
17,0.8455420287789476,TrialState.COMPLETE,735,10,0.008441916540802896,0.9327138881996938,0.9582069107771831,1,8.33640678605327e-06,32.732383711252886,8.235781615903843
18,0.8216975667225027,TrialState.COMPLETE,1086,9,0.005028798924724381,0.898454657210076,0.8332950659909665,8,0.0006784668032512655,2.216563881543129,6.607617998672204
19,0.8035545957500523,TrialState.COMPLETE,660,9,0.013769183899798705,0.9678403429046115,0.8907910703724997,17,5.051820289924885e-07,0.02187113651082387,2.3700728204728185
20,0.8045096074482889,TrialState.COMPLETE,262,9,0.0177371397187318,0.9508684684121973,0.8967455439485245,17,1.2939575872571205e-06,0.012724291410765209,1.6540178160166357
21,0.8045541191945723,TrialState.COMPLETE,223,9,0.012037156164196433,0.9636933792947812,0.9107155546230613,17,6.086457654942899e-07,0.013921044976073937,1.474232095712182
22,0.808662480077243,TrialState.COMPLETE,574,10,0.016871747510983696,0.8864486629051651,0.9831672916592424,17,1.1749953965906869e-08,0.04046652114641875,1.7612943847702904
