number,value,state,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma
0,1.0670271994626124,TrialState.COMPLETE,301,5,0.149516031296668,0.85922478580132,0.5371758029877367,6,0.0024889058796452846,11.585990532749875,7.320696770412644
1,1.034434944545331,TrialState.COMPLETE,200,9,0.009978388767293553,0.7882852034914273,0.8415873547843659,5,1.6107814824857199e-06,0.056389990902694684,3.966378928831161
2,1.0196011666470868,TrialState.COMPLETE,1698,8,0.0548671932289305,0.7685033213948433,0.8411804687350499,8,0.014367184814443526,7.743009152733195e-05,0.21786711951187088
3,1.0279201673325247,TrialState.COMPLETE,1543,4,0.17586470241919747,0.9356092078616103,0.6735710799835857,10,3.5880830109447335e-05,1.8931809399687236e-07,1.3227333818117548
4,1.0259739756550457,TrialState.COMPLETE,1594,9,0.05640245235315656,0.7947828991830279,0.9257638014056702,2,0.0005251994575936343,0.00030445392724090677,3.928425763351988
5,1.0226813269580688,TrialState.COMPLETE,391,7,0.10555930155415055,0.6260536973399171,0.9147260699198131,8,2.2240434676046596e-06,0.0033272077310939224,0.13031808992439498
6,1.0181686111046306,TrialState.COMPLETE,1576,7,0.16011555205121028,0.6304343099671894,0.9127135183296939,7,0.27946157238859115,0.019522514058616304,0.2205244402170825
7,1.022670450233424,TrialState.COMPLETE,1668,10,0.0158825489036327,0.5600201479474417,0.5849477035356889,5,1.1564141975420057e-05,2.1990786544000967e-08,0.02409083989411198
8,1.0516284737514798,TrialState.COMPLETE,1861,7,0.013047562242546985,0.6461930658597683,0.584017545153174,3,0.0002138185554880914,0.0016393601044270155,6.450760131345631
9,1.0497542719888142,TrialState.COMPLETE,600,4,0.014178480626879864,0.5102778755660917,0.661041237296897,16,0.09137468831394004,1.8225642139013355e-08,3.1400739790405776
10,1.0982686751557424,TrialState.COMPLETE,1102,2,0.0051383617918889565,0.9704214019185813,0.9946194820154214,19,8.86556125581535,67.7184118212949,9.257338404814357
11,1.0303988051605844,TrialState.COMPLETE,1264,7,0.04403124551742351,0.7063652105014929,0.799264010209007,12,0.12461300872187861,6.39359094156444e-06,1.8866401861383144
12,1.027359423968852,TrialState.COMPLETE,1211,8,0.05917810524183021,0.7112405560065281,0.7945813832837337,13,0.07980688813535733,0.24852180583753217,1.6397072554020002
13,1.048828461616874,TrialState.COMPLETE,1914,6,0.02970200428028805,0.7427519313963216,0.8684198193989987,9,9.308883099686573,2.8776604109576715e-05,2.630446690409623
14,1.0217062794467149,TrialState.COMPLETE,1440,8,0.09321108153861839,0.6344144161860652,0.7343769671553452,12,0.01092648915389393,0.10544872278161706,0.08242836731387748
15,1.017062564866749,TrialState.COMPLETE,896,10,0.03284664482870626,0.8670279585705102,0.9997636299449906,7,1.4115905052698454e-08,4.319988009743826e-06,1.3693074349777248
16,1.0354598992507689,TrialState.COMPLETE,849,10,0.024619476527866165,0.8905595388338337,0.9994966080655774,1,1.2864524804161905e-08,1.7902321024716383e-06,5.16268955986504
17,1.043592724261539,TrialState.COMPLETE,860,2,0.09626847750928764,0.8483800512672754,0.9370741787024991,7,5.45096418806371e-08,0.009071044663057068,1.173356184850164
18,1.0490631212062758,TrialState.COMPLETE,938,5,0.0058214225557616,0.9882810576963995,0.9609794818759924,10,1.9211369885805516e-07,3.9374147778342072,3.1516165679069124
19,1.0295319185542438,TrialState.COMPLETE,611,9,0.024362483167897703,0.5864043095221031,0.8985930714324027,15,0.8479757571694597,5.864607197492949e-07,2.427031935656675
20,1.0388120896615813,TrialState.COMPLETE,1390,10,0.19786535823719484,0.9160769073476553,0.9622746191535478,4,2.2414997685150962e-07,1.1010639768465467,4.722616593243043
21,1.0203996686472316,TrialState.COMPLETE,1761,8,0.03939799667518338,0.8065173261175802,0.8402542205753032,7,1.3606839220796252,8.042391930406655e-05,0.9910652833314478
22,1.018127082434734,TrialState.COMPLETE,1958,6,0.06559160886794234,0.7413952676118616,0.8709258840284502,9,0.008680626758915714,0.00023440888086996418,0.6987582626579754
23,1.025107965046493,TrialState.COMPLETE,1983,6,0.07485199810829977,0.6960347851358083,0.886216410868729,10,0.6712082271164774,0.0003309725393377238,1.067585826405666
24,1.0278570136413505,TrialState.COMPLETE,1813,6,0.1358270398232873,0.6672047504628739,0.7809444093298243,6,0.00019391082546584,0.01380651618868905,1.9604087503209824
25,1.0264555828481141,TrialState.COMPLETE,1992,4,0.03482242670295774,0.8320260586152715,0.9779615836410595,12,0.006106796383911773,1.4800303988472915e-05,0.8800654607303231
26,1.0284157298486025,TrialState.COMPLETE,687,5,0.07869410186662905,0.5858318400402637,0.9421107495828257,9,0.0011847560806919552,0.0006892996552203658,2.467774761026824
27,1.0268539470998408,TrialState.COMPLETE,1487,3,0.12006053570875018,0.7333848212522942,0.8646191868083631,3,3.2781422750063475e-05,3.518999199055217e-06,0.7435771923398115
28,1.0275082831388263,TrialState.COMPLETE,1098,7,0.020324284367560206,0.5043364045780195,0.7418722254251018,15,0.025563603916810538,1.0824675291403707e-07,1.8447255722129254
29,1.03460477553354,TrialState.COMPLETE,350,6,0.1539630754546488,0.8773159797683722,0.5068234437696773,6,0.0027858836993082526,0.027036200902003933,2.9583453128721144
30,1.0623825742022799,TrialState.COMPLETE,1340,5,0.07106527421523556,0.75562048801298,0.8938969881369888,8,0.20622235494724647,0.5188665879468349,9.552537948458422
31,1.0209261880404905,TrialState.COMPLETE,1695,8,0.047127046780189696,0.7786806018991234,0.8174364432585193,8,0.03031205778913485,0.0001190484852398824,0.41813385057084407
32,1.0233791071337648,TrialState.COMPLETE,1632,9,0.05294011712453604,0.8319934051560768,0.8406425175412209,5,2.6127148526702686,3.130253124714897e-05,1.6527920324424898
33,1.0229846618503244,TrialState.COMPLETE,1768,9,0.06747785742387537,0.7738413735596064,0.7544886373436264,11,0.01206573830648556,0.0024537639151067684,0.6971961948661115
34,1.0362611664144485,TrialState.COMPLETE,1586,7,0.03337388279430272,0.668994016808343,0.9257113015094339,7,4.819022565008719e-06,1.0120361628287335e-06,3.838954982616686
35,1.0266608735932985,TrialState.COMPLETE,1509,8,0.15386129440235163,0.8116835249169838,0.8581253181725131,9,0.001971512364520159,6.754954629880363e-05,0.5150153594076247
36,1.0255117847459696,TrialState.COMPLETE,243,6,0.0259824383181201,0.9086393913142902,0.7022147873032247,6,0.28603665603278894,2.43024012873223e-07,1.299581482561509
37,1.0150351886891003,TrialState.COMPLETE,1904,10,0.01886279180758862,0.8637500658645985,0.9063481969261228,4,0.00011146722252803988,0.0004418860068034168,0.08773807073388945
38,1.0189488454854438,TrialState.COMPLETE,1865,10,0.018114117030011877,0.8589549287112344,0.9563150196788542,4,1.2603586841190328e-06,0.0005549040909430618,2.1922459837940416
39,1.0185234894980344,TrialState.COMPLETE,1913,9,0.020826471369207036,0.9570444106273066,0.9110155926776969,4,0.0001075817415124098,0.006660715583488317,0.13000197570223787
40,1.0468514053198168,TrialState.COMPLETE,1790,10,0.010791033734262788,0.9366334752508014,0.9754851486319952,1,0.0005878968134737431,0.040209742610704986,7.471881975575887
41,1.0179218613214518,TrialState.COMPLETE,1925,9,0.017080928340406927,0.9599688425486466,0.9179709513923205,4,8.956936307807114e-05,0.005583703115424761,0.10668209580559303
42,1.0151922080016205,TrialState.COMPLETE,1986,10,0.007536119529153816,0.8838398393833037,0.8812124414094488,3,4.06173120432644e-05,0.0015535393219486837,0.5263318633761069
43,1.0154361751061185,TrialState.COMPLETE,1992,10,0.007577068132846257,0.8876055240277976,0.8819817133706014,3,2.8368659656733812e-05,0.0016541320623561751,1.4546530369043582
44,1.018852421996236,TrialState.COMPLETE,1884,10,0.00818999319146336,0.8830953052860764,0.8251507691452058,2,3.3701553469141315e-05,0.00142386241806431,1.6891397436116893
45,1.0165932183994066,TrialState.COMPLETE,1715,10,0.007753103678224858,0.93451338070036,0.9342029655698194,3,8.437405647083654e-06,0.005011549907221016,1.4803860614839581
46,1.0162800497692,TrialState.COMPLETE,467,10,0.007566879214763266,0.9279402433136247,0.9417784235938697,2,5.85266561594396e-06,0.11587296546203689,1.4700848781996765
47,1.027308701596184,TrialState.COMPLETE,1724,10,0.007223437777031093,0.9344157897106995,0.8837661116470783,2,1.1438039870039629e-05,0.07343623944106827,3.472762739173279
48,1.0176824249913796,TrialState.COMPLETE,1813,9,0.010706816420852845,0.9124286842809531,0.9423326002276765,3,1.5182417007399512e-06,0.21162827779157678,1.3842230372146729
