number,value,state,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma
0,0.9073446581636603,TrialState.COMPLETE,1254,3,0.18655942292530173,0.6800640106169884,0.9706558180670005,20,0.0005411120412685739,1.3010838472643581e-05,6.521605246678762
1,0.9056702483223995,TrialState.COMPLETE,379,4,0.11238170004649044,0.6616759130418901,0.6268126922931458,16,2.6071554293154265e-08,6.4744054574033e-08,8.364677157665612
2,0.8896023387613496,TrialState.COMPLETE,1934,10,0.07904242970821151,0.9669974460300441,0.8583695303415757,7,2.3838140784602135,2.821069294212456,5.047388688728595
3,0.8932715187139768,TrialState.COMPLETE,250,9,0.1624973057887053,0.5009681710327708,0.7483056405391953,2,8.314271371832373e-06,3.3308310790908165e-06,7.662797158815989
4,0.891662240585281,TrialState.COMPLETE,1566,5,0.05105932525581819,0.5077097168116649,0.6946811786733917,10,0.8611042547269044,0.00026152854102285333,5.214709558329817
5,0.8727182641664893,TrialState.COMPLETE,673,5,0.02236592096376946,0.9785631228172385,0.8714426433568663,7,0.0018284915257062984,0.09091408970265867,1.9875969238498414
6,0.8809885844127958,TrialState.COMPLETE,1000,8,0.011663187303486689,0.9669555756254484,0.5248503811682831,2,1.543625514739737,13.495352507633473,2.032374249571606
7,0.9080110646682368,TrialState.COMPLETE,1084,2,0.04119381766266944,0.8789949254920983,0.6365172304226593,14,9.929731640623894,0.020586883789827426,2.945241393660197
8,0.8989280140009545,TrialState.COMPLETE,599,8,0.026018678935315495,0.69356671742856,0.5042728180848327,4,0.0015469570294662277,5.548782303831058e-08,9.007796454433384
9,0.8839393734733381,TrialState.COMPLETE,973,8,0.005861810065414381,0.6079584909121689,0.7555230401039004,3,0.0014630447848474127,47.02142912366303,0.907962984188343
10,0.8781581401049294,TrialState.COMPLETE,1910,6,0.014321940153521937,0.8055068916258085,0.9174698730962091,11,1.721598824860717e-08,0.041584552538818834,3.4805796551109967
11,0.8790181795697938,TrialState.COMPLETE,1914,6,0.016922575611956613,0.8377239681304799,0.927236410286041,10,1.1436332817117205e-08,0.06843469427010869,3.4453428707578078
12,0.865952850453791,TrialState.COMPLETE,1602,6,0.009846244869930364,0.81231405527674,0.8638041458379995,9,1.2535092014722206e-06,0.030905113397231017,0.43688089628366633
13,0.8644116333844857,TrialState.COMPLETE,672,6,0.006712084341909408,0.7879166467399664,0.8340283290672551,7,2.8457825307157842e-06,0.001215083457336765,0.25213573646740817
14,0.864198439647857,TrialState.COMPLETE,1486,6,0.005011380345153388,0.7799072122363292,0.8074231637098653,6,1.7778885270314139e-06,0.0022815291200163294,0.0645199554111473
15,0.8637474852420457,TrialState.COMPLETE,1343,7,0.0052955733095714705,0.7405923971772292,0.8155705107927353,6,5.0815430871430856e-06,0.00042847736606339143,0.07987177262846104
16,0.8656166587247058,TrialState.COMPLETE,1418,7,0.00776441379758718,0.709204292184039,0.7953770946293153,5,4.0330358164767215e-05,0.00032258297867880637,1.530579383991895
17,0.8752202128870396,TrialState.COMPLETE,1603,4,0.005092953986389486,0.7324828481758723,0.9982842692334809,13,2.682540924743439e-07,9.100396289519167e-06,0.27234597539461547
18,0.866642445822884,TrialState.COMPLETE,1320,7,0.009339881167669931,0.8784428088819639,0.7065019262861734,5,0.00010180085298262341,0.001832875345546274,1.4330705269997996
19,0.8681117815569472,TrialState.COMPLETE,1744,10,0.007269129564800222,0.6198017198447191,0.8055206311612438,1,0.0210309705552972,0.6998321625900706,0.008832870319578134
20,0.8735514131111858,TrialState.COMPLETE,1167,7,0.005326326921709399,0.754115639321535,0.9081078703861623,8,1.6090542028639487e-07,1.6083655145849836e-06,2.7204754873253125
21,0.8670388877237954,TrialState.COMPLETE,802,5,0.007259556956187535,0.7662059949640581,0.8172451220831335,6,4.002633110521601e-06,0.0015175480323773227,0.8797905189204683
22,0.8621765965028149,TrialState.COMPLETE,1412,6,0.006980911066619841,0.8777507902642497,0.760955517932982,6,6.052422386542067e-07,9.776730360698153e-05,0.03534917218847419
23,0.8659599810908293,TrialState.COMPLETE,1405,7,0.012123481668253278,0.8958517433507003,0.7583173541605894,4,4.908410057221143e-07,0.00022877591411890735,1.2049717078708975
24,0.8813660052509829,TrialState.COMPLETE,1489,4,0.005076905159032112,0.9182474786620606,0.6626281611097684,12,2.1724453487252074e-05,5.952356490858891e-05,2.2185435599886665
25,0.8671300290929036,TrialState.COMPLETE,1731,9,0.009168219632131769,0.8588088252257515,0.7763550550013663,8,9.180639271078283e-08,6.388627878023201e-07,0.7938628631091944
26,0.8610879841652601,TrialState.COMPLETE,1234,5,0.01811215704816327,0.9265753463853329,0.7157729203122779,5,9.715376875898534e-07,4.23680025274234e-05,0.0022901836892119595
27,0.9048143727434953,TrialState.COMPLETE,1238,5,0.0187743524559348,0.926076067252916,0.5751288597580277,4,0.0002674303454115166,3.1525997047445407e-05,9.936348001677656
28,0.8729691161070239,TrialState.COMPLETE,1103,3,0.03205715127670853,0.9428033861053646,0.7124821780149772,1,1.2563979203671474e-05,2.9248819652135827e-07,1.6624013524430288
29,0.894219168075781,TrialState.COMPLETE,1296,3,0.014122129183196943,0.8268028437021441,0.7304549485597551,15,6.524760421301703e-08,1.7787637505418627e-05,3.9004360845080503
30,0.8996964699081019,TrialState.COMPLETE,855,2,0.04781199140059685,0.9947671865759716,0.6663863684546943,19,5.025037792165391e-07,8.25505235554678e-05,2.668391335098382
31,0.8659330730172727,TrialState.COMPLETE,1428,6,0.008454579249762928,0.6550550871690121,0.7826075206447458,6,1.0622567710203904e-06,0.0062513473026987254,0.16819402284359153
32,0.8666758757867783,TrialState.COMPLETE,1727,5,0.0062285410727050084,0.7749837192101916,0.834303698217179,6,2.8704972387023667e-06,0.004489358496339283,0.8285931445791679
33,0.8652989808779962,TrialState.COMPLETE,1241,7,0.011140343205861136,0.7371407019404328,0.8830846231567646,8,6.711672335372108e-05,0.00038267079667510517,0.1077743973596842
34,0.86986705227186,TrialState.COMPLETE,1513,4,0.07256478424747062,0.8492239861566452,0.7268127133353418,5,5.058767086958542e-08,9.755202201466978e-06,1.2413965971581247
35,0.8695702647800421,TrialState.COMPLETE,1345,6,0.19166819027137066,0.9046998243072731,0.6000615840564261,3,5.107166472375457e-06,0.38267391972030185,0.68167047322697
36,0.8948040445226226,TrialState.COMPLETE,1174,5,0.006336137599037863,0.6517614233592952,0.8296010635985073,9,1.1924825049376173e-06,9.938139754213021e-05,7.1165958599729855
37,0.8728117318478589,TrialState.COMPLETE,1020,8,0.022287791650244682,0.5361361944201983,0.6817143254004843,3,1.775578176026877e-05,0.008004510751201253,1.8900206085075386
38,0.8601041700534322,TrialState.COMPLETE,1670,7,0.1434603840610288,0.9588613651929653,0.7679476878096975,7,0.00023054015529330103,3.1027144755872666e-06,0.04364791690630651
39,0.8715700680211318,TrialState.COMPLETE,1838,9,0.1329158260196389,0.951430158199956,0.746078875786116,7,0.05250409966298303,1.1081076551222628e-08,2.2707903700730716
40,0.8841952867733922,TrialState.COMPLETE,1651,8,0.08069239497910276,0.9874217629539196,0.7641177434895207,9,0.0002578909051072575,6.252340421542188e-06,4.9984415560390865
41,0.8652242302868673,TrialState.COMPLETE,1499,7,0.09965497701827207,0.9476182642612927,0.7970991574560381,6,3.381927617691225e-07,1.3444848139646247e-06,0.683106014426319
42,0.8632956030226073,TrialState.COMPLETE,1345,6,0.06211278366070607,0.8614863215203951,0.8551182222794818,7,0.004261762245609014,0.0008871650577007758,1.1121718303705985
43,0.8692613113509798,TrialState.COMPLETE,1369,7,0.14403016222401627,0.8740405695497512,0.9493818076831673,8,0.011310269430582894,3.284309557755987e-05,1.4468264108315292
44,0.871024819807775,TrialState.COMPLETE,1139,5,0.06682175134738304,0.9657431583000908,0.8426030649950949,11,0.004862986915919657,0.0006362845505575403,1.1439372899321385
45,0.8631435759016977,TrialState.COMPLETE,303,6,0.03715013514816777,0.9264410598355945,0.8927033846832958,7,0.11611963619554405,1.7677158003642485e-07,0.5536656732554315
46,0.8645479324443757,TrialState.COMPLETE,379,6,0.03623143410743847,0.920602968190487,0.8770316764415003,4,0.5868649539809204,2.3420890832168394e-07,0.6073399513239404
47,0.8692749300923314,TrialState.COMPLETE,229,4,0.057103293604191196,0.893306085746379,0.8988221750985361,10,0.3334796384302236,4.4202078650279224e-08,1.069773236514318
48,0.8712834684927151,TrialState.COMPLETE,534,5,0.026278402565724675,0.8680306970804872,0.63933723302741,7,0.09988761800364587,2.417245656498024e-06,1.8475091090738371
49,0.8625312983408364,TrialState.COMPLETE,907,6,0.08731252840192483,0.9688254365330208,0.9432963691349754,5,0.0006643383419533589,1.449717260871119e-07,0.48566514695782015
