cutoff,sample_id,max_tanimoto,mean_top5_tanimoto
2023,CYCPEPTMPDB_PAMPA_007239,0.647887323943662,0.6091003606178133
2023,CYCPEPTMPDB_PAMPA_007209,0.45454545454545453,0.41796166796166795
2023,CYCPEPTMPDB_PAMPA_007095,0.5443037974683544,0.5330917906348143
2023,CYCPEPTMPDB_PAMPA_007189,0.5897435897435898,0.554605934186214
2023,CYCPEPTMPDB_PAMPA_006943,0.8867924528301887,0.8867924528301888
2023,CYCPEPTMPDB_PAMPA_007056,0.5952380952380952,0.5704775616540323
2023,CYCPEPTMPDB_PAMPA_007117,0.46153846153846156,0.43845074347983104
2023,CYCPEPTMPDB_PAMPA_007161,0.5897435897435898,0.554605934186214
2023,CYCPEPTMPDB_PAMPA_007061,0.5443037974683544,0.5330917906348143
2023,CYCPEPTMPDB_PAMPA_007201,0.5897435897435898,0.554605934186214
2023,CYCPEPTMPDB_PAMPA_007233,0.5157894736842106,0.5072816060770483
2023,CYCPEPTMPDB_PAMPA_007068,0.5952380952380952,0.5704775616540323
2023,CYCPEPTMPDB_PAMPA_007015,0.6,0.5597781879698565
2023,CYCPEPTMPDB_PAMPA_006970,0.7746478873239436,0.7523744090559618
2023,CYCPEPTMPDB_PAMPA_007024,0.45348837209302323,0.4401212504717691
2023,CYCPEPTMPDB_PAMPA_007221,0.6029411764705882,0.5852019919078743
2023,CYCPEPTMPDB_PAMPA_007048,0.5952380952380952,0.5704775616540323
2023,CYCPEPTMPDB_PAMPA_007136,0.44776119402985076,0.4245330411351243
2023,CYCPEPTMPDB_PAMPA_007134,0.44776119402985076,0.4245330411351243
2023,CYCPEPTMPDB_PAMPA_007074,0.5952380952380952,0.5704775616540323
2023,CYCPEPTMPDB_PAMPA_007125,0.46153846153846156,0.43845074347983104
2023,CYCPEPTMPDB_PAMPA_007178,0.575,0.5432618588116547
2023,CYCPEPTMPDB_PAMPA_006985,0.6172839506172839,0.5893674884335731
2023,CYCPEPTMPDB_PAMPA_007251,0.676056338028169,0.6179487753068607
2023,CYCPEPTMPDB_PAMPA_007006,0.6233766233766234,0.5739020979020978
2023,CYCPEPTMPDB_PAMPA_007187,0.5897435897435898,0.554605934186214
2023,CYCPEPTMPDB_PAMPA_007026,0.45348837209302323,0.4401212504717691
2023,CYCPEPTMPDB_PAMPA_007127,0.46153846153846156,0.43845074347983104
2023,CYCPEPTMPDB_PAMPA_007011,0.6666666666666666,0.6093874990450334
