number,value,state,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma
0,0.8876766230530679,TrialState.COMPLETE,917,9,0.022567313734716092,0.7901731500343341,0.6762339792030019,10,4.502649766130898e-06,0.0031079077709935668,0.6490126115829409
1,0.9002423770556143,TrialState.COMPLETE,238,6,0.031622644362954096,0.6777824048838161,0.8360364262677327,16,3.544441171791593e-06,6.287536182642747e-08,1.6756213114212093
2,0.9759449245593378,TrialState.COMPLETE,1448,4,0.028047335226311986,0.7093582509927521,0.5936572694631206,6,1.5002448877147885e-08,17.99860985747893,9.816896573558193
3,0.9749888450110372,TrialState.COMPLETE,649,2,0.07840698956070306,0.6216863779292893,0.9896203989335834,9,0.007091084554045595,1.3974688782374483e-05,9.035193509735066
4,0.8942489857697801,TrialState.COMPLETE,1952,5,0.02424574310751035,0.6127476298645848,0.908386315138533,14,9.623578472623574e-05,0.9641066475410542,1.4261398285907068
5,0.9439200062652774,TrialState.COMPLETE,1698,9,0.18797569848987278,0.8635198778089648,0.7430472476457475,8,0.0012711909147905,0.0567654647466197,9.38553615463499
6,0.9343443929708553,TrialState.COMPLETE,1197,8,0.0469373439477576,0.5921745863918579,0.7424141097714062,5,8.1883392893216e-06,24.078212199673498,4.715929172651272
7,0.9500799416227421,TrialState.COMPLETE,1646,8,0.028536478724963513,0.8648853324330846,0.7819784515042161,1,0.0013546803329959442,0.12385995176824069,9.942539922177447
8,0.933159394475832,TrialState.COMPLETE,335,6,0.08782161794159726,0.7920428639767738,0.9473813977559673,13,0.10982470247131779,1.5408770099682085e-06,5.356616288106788
9,0.9229168816239702,TrialState.COMPLETE,1534,4,0.057442571142323214,0.58602916868066,0.9955277195647663,4,0.0011533070403126132,6.593412770963836e-07,4.927330055430243
10,0.8967741938711743,TrialState.COMPLETE,932,10,0.00507437308195665,0.9995784450141195,0.510447137645484,19,3.016669685702966,0.003521461616907988,0.4067746897244831
11,0.9110012395936654,TrialState.COMPLETE,1924,6,0.012627672099970766,0.5231471177391349,0.6403597939407515,12,2.307696758167548e-06,0.0006492777461599336,2.507890212453337
12,0.9666862888779947,TrialState.COMPLETE,954,2,0.014329107187045173,0.7561989010253897,0.8847834793207674,12,1.9057823960779306e-05,0.5733090708516729,0.1879777458527342
13,0.9353367119461969,TrialState.COMPLETE,1964,4,0.013785866831834475,0.9515281177654766,0.6781946326520656,16,1.1710690366319477e-08,0.00046510881694148987,2.6189847116215548
14,0.900261968353365,TrialState.COMPLETE,610,7,0.018275932682989448,0.5185574040504026,0.5104455782826047,15,2.6247460585848004e-07,1.7159782428017631,1.7576729822473873
15,0.9157812295526101,TrialState.COMPLETE,1250,10,0.008078392871716173,0.8154230400086178,0.8822341221797475,20,8.38079446887708e-05,0.011235742954848534,3.505286479921723
16,0.8947397950207826,TrialState.COMPLETE,911,5,0.021503176329576018,0.6738014737657769,0.5928975637777816,10,3.774598657740025e-07,0.00014711167398531605,1.0955384223621105
17,0.9191107974894992,TrialState.COMPLETE,1255,8,0.008856782375953286,0.73968651993739,0.8104493222531324,18,0.00013668766808306448,3.8845193125497888,3.53205558283649
18,0.9868946198101304,TrialState.COMPLETE,510,3,0.042389879764157846,0.9034823806022543,0.9001882626986788,14,0.06101206371170597,80.94869163079046,7.471667341102465
19,0.9042660003984329,TrialState.COMPLETE,770,9,0.12049983767588777,0.6275655656644354,0.712565422141368,11,2.6667354697266486e-07,0.01842864001372435,0.8142329774245427
20,0.9068473060019787,TrialState.COMPLETE,1828,7,0.02078893433328531,0.806191578021548,0.5745250805017026,8,7.362883768132014e-05,0.24607775033981968,2.8552418280647074
21,0.8995732784989093,TrialState.COMPLETE,1005,5,0.024206937942679172,0.6760274220011064,0.613551107362083,10,3.1476087086278646e-07,5.7107987332057475e-05,1.6339246212835337
