number,value,state,param_n_estimators,param_max_depth,param_learning_rate,param_subsample,param_colsample_bytree,param_min_child_weight,param_reg_alpha,param_reg_lambda,param_gamma
0,1.0106989190863527,TrialState.COMPLETE,973,3,0.021697811597200117,0.6775706221297826,0.9863742217497128,16,8.816256376677775e-08,0.004984393509503397,9.86341433989236
1,0.9895314869096432,TrialState.COMPLETE,953,2,0.07117527330989425,0.6707194439353044,0.9651151476896161,17,0.035890847591971864,0.0021157864291746487,4.874165315746005
2,0.984977340212689,TrialState.COMPLETE,405,4,0.013249461350532166,0.9894743448606369,0.5390339497600091,1,0.043680058125208775,0.0002161979175987143,3.3616792122083448
3,1.0185728883759622,TrialState.COMPLETE,1360,2,0.007223432993848378,0.9134341677238825,0.7346064655287432,12,1.5109229953252192e-07,0.00020980786459937913,6.335271305898809
4,0.9476841705798471,TrialState.COMPLETE,1644,4,0.00979977607356257,0.9016530207272173,0.5191395654182553,3,1.1854417605966964e-06,0.009881237061637597,1.504587620577743
5,0.9372384353321643,TrialState.COMPLETE,1830,8,0.008375031380392176,0.994834491667699,0.8365854120034093,18,5.988587263285721e-05,0.0003504023843230302,0.35404960575561084
6,1.008113342722654,TrialState.COMPLETE,497,10,0.005859169933004508,0.5475188506707629,0.8355247007907576,13,7.449739011553443,9.087182571788535e-08,6.729371726118368
7,0.983439620647746,TrialState.COMPLETE,1595,8,0.12564453200261483,0.8237643200216649,0.8693081781760958,6,4.447544398613227e-08,60.751231888888064,5.388229237591355
8,0.9955011210156961,TrialState.COMPLETE,295,7,0.0058750605239181845,0.6074884444636665,0.9667901033038648,18,1.0143985777505442,9.599609150449514e-06,5.0647618556843135
9,0.9575435502574297,TrialState.COMPLETE,1138,8,0.009046601387122316,0.7291345826870901,0.8461749836190336,3,0.0020495267429360264,8.076217262050855,3.9539236139076483
10,0.9375599895371942,TrialState.COMPLETE,1969,6,0.034087909566334354,0.7869547941550601,0.6360519147585096,9,2.9550578296050003e-05,3.0704032035275056e-08,1.5111416474432842
11,0.928996837547254,TrialState.COMPLETE,1997,6,0.024546106743899978,0.7971832431701804,0.6604322050356345,9,3.566468108339818e-05,1.2649391947527304e-08,0.07041606731788463
12,0.9392660817859272,TrialState.COMPLETE,1977,6,0.03336335556202311,0.9826058353992432,0.7109478965438596,10,6.832425366960277e-05,1.6769071754235314e-06,0.4695316067405102
13,0.9291687764301021,TrialState.COMPLETE,1699,10,0.01679833282028267,0.8572025104737986,0.6417776603310917,20,3.330069398831589e-05,0.5331814484745284,0.3950797571076803
14,0.9415813968989222,TrialState.COMPLETE,1561,10,0.018021120486664006,0.8343522974660803,0.6583572457655482,20,3.476752706879208e-06,0.32180665193333147,2.2912202725770165
